ref_area.label,source.label,indicator.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2025,12.912,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2025,14.567,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2024,-5.521,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2024,5.981,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2024,8.951,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2024,-0.876,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2024,0.106,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2024,15.581,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2024,10.992,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2023,-4.077,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2023,3.881,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2023,8.603,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2023,-1.796,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2023,4.463,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2023,12.84,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2023,5.511,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2022,-3.276,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2022,5.335,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2022,9.635,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2022,0.022,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2022,16.072,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2022,13.267,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2022,-0.275,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2021,-9.877,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2021,0.742,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2021,13.251,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2021,1.463,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2021,-20.822,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2021,22.11,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2021,0.015,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2019,-5.141,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2019,4.509,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2019,9.692,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2019,2.039,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2019,20.612,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2019,4.333,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2019,11.547,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2018,1.123,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2018,7.958,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2018,14.02,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2018,5.818,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2018,1.47,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2018,16.222,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2018,16.61,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2017,0.369,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2017,8.923,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2017,10.696,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2017,4.464,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2017,19.207,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2017,13.213,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2017,7.45,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Continua de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2016,5.014,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Continua de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2016,16.091,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Continua de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2016,15.422,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Continua de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2016,21.097,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Continua de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2016,16.354,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Continua de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2016,20.518,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Continua de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2016,16.823,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Continua de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2015,3.669,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Continua de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2015,13.485,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Continua de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2015,11.741,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Continua de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2015,16.582,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Continua de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2015,22.751,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Continua de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2015,16.993,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Continua de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2015,16.118,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
