indicator,Tipo de informe,Sexo,País__ESTANDAR,Años__ESTANDAR,value,unit,notes_ids,source_id
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Trinidad y Tabago,2022,26.19,Porcentaje,10767,5414
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Trinidad y Tabago,2023,28.57,Porcentaje,10767,5414
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Trinidad y Tabago,2024,28.57,Porcentaje,10767,5414
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Trinidad y Tabago,2025,26.83,Porcentaje,10767,5414
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2000,6.90,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2001,6.90,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2002,6.90,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2003,6.90,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2004,3.33,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2005,6.67,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2006,6.67,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2007,6.67,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2008,3.33,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2009,0.00,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2010,0.00,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2011,0.00,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2012,0.00,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2013,3.13,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2014,3.13,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2015,3.13,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2016,3.13,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2017,9.38,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2018,9.38,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2019,9.38,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2020,9.38,Porcentaje,9824,5018
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2021,12.50,Porcentaje,10767,5414
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2022,12.50,Porcentaje,10767,5414
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2023,15.62,Porcentaje,10767,5414
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2024,15.62,Porcentaje,10767,5414
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Belice,2025,15.62,Porcentaje,10767,5414
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2000,12.12,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2001,12.12,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2002,12.12,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2003,12.12,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2004,12.12,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2005,12.12,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2006,11.11,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2007,11.11,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2008,12.12,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2009,12.12,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2010,14.14,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2011,15.15,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2012,12.12,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2013,12.12,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2014,13.13,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2015,13.13,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2016,16.16,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2017,20.20,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2018,20.20,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2019,22.22,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2020,21.21,Porcentaje,9824,5018
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2021,24.24,Porcentaje,10767,5414
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2022,25.25,Porcentaje,10767,5414
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2023,26.26,Porcentaje,10767,5414
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2024,25.25,Porcentaje,10767,5414
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Uruguay,2025,28.28,Porcentaje,17122,5414
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2000,12.14,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2001,9.70,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2002,9.70,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2003,9.70,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2004,9.70,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2005,9.70,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2006,17.37,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2007,17.96,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2008,18.56,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2009,18.56,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2010,17.47,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2011,16.97,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2012,16.97,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2013,16.97,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2014,16.97,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2015,16.97,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2016,14.37,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2017,22.16,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2018,22.16,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2019,22.16,Porcentaje,8977,3666
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2020,22.16,Porcentaje,9824,5018
Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL,Global,Mujer,Venezuela (República Bolivariana de),2021,22.16,Porcentaje,12776,5414
