Pais,Sexo,Anios,CantidadPoblacion
México,Mujeres,2085,71326.9
México,Mujeres,2086,70976.1
México,Mujeres,2087,70620.3
México,Mujeres,2088,70260.1
México,Mujeres,2089,69894.7
México,Mujeres,2090,69523.6
México,Mujeres,2091,69147.2
México,Mujeres,2092,68767.1
México,Mujeres,2093,68382.7
México,Mujeres,2094,67993.1
México,Mujeres,2095,67600.1
México,Mujeres,2096,67205.3
México,Mujeres,2097,66809.2
México,Mujeres,2098,66412.1
México,Mujeres,2099,66014.2
México,Mujeres,2100,65615.6
Montserrat,Hombres,2000,2.7
Montserrat,Hombres,2001,2.5
Montserrat,Hombres,2002,2.4
Montserrat,Hombres,2003,2.4
Montserrat,Hombres,2004,2.4
Montserrat,Hombres,2005,2.4
Montserrat,Hombres,2006,2.4
Montserrat,Hombres,2007,2.4
Montserrat,Hombres,2008,2.5
Montserrat,Hombres,2009,2.5
Montserrat,Hombres,2010,2.5
Montserrat,Hombres,2011,2.5
Montserrat,Hombres,2012,2.5
Montserrat,Hombres,2013,2.5
Montserrat,Hombres,2014,2.4
Montserrat,Hombres,2015,2.4
Montserrat,Hombres,2016,2.4
Montserrat,Hombres,2017,2.3
Montserrat,Hombres,2018,2.3
Montserrat,Hombres,2019,2.3
Montserrat,Hombres,2020,2.3
Montserrat,Hombres,2021,2.2
Montserrat,Hombres,2022,2.2
Montserrat,Hombres,2023,2.2
Montserrat,Hombres,2024,2.2
Montserrat,Hombres,2025,2.2
Montserrat,Hombres,2026,2.1
Montserrat,Hombres,2027,2.1
Montserrat,Hombres,2028,2.1
Montserrat,Hombres,2029,2.1
Montserrat,Hombres,2030,2.1
Montserrat,Hombres,2031,2.1
Montserrat,Hombres,2032,2
Montserrat,Hombres,2033,2
Montserrat,Hombres,2034,2
Montserrat,Hombres,2035,2
Montserrat,Hombres,2036,2
Montserrat,Hombres,2037,1.9
Montserrat,Hombres,2038,1.9
Montserrat,Hombres,2039,1.9
Montserrat,Hombres,2040,1.9
Montserrat,Hombres,2041,1.9
Montserrat,Hombres,2042,1.9
Montserrat,Hombres,2043,1.8
Montserrat,Hombres,2044,1.8
Montserrat,Hombres,2045,1.8
Montserrat,Hombres,2046,1.8
Montserrat,Hombres,2047,1.8
Montserrat,Hombres,2048,1.8
Montserrat,Hombres,2049,1.8
Montserrat,Hombres,2050,1.8
Montserrat,Hombres,2051,1.8
Montserrat,Hombres,2052,1.8
Montserrat,Hombres,2053,1.7
Montserrat,Hombres,2054,1.7
Montserrat,Hombres,2055,1.7
Montserrat,Hombres,2056,1.7
Montserrat,Hombres,2057,1.7
Montserrat,Hombres,2058,1.7
Montserrat,Hombres,2059,1.7
Montserrat,Hombres,2060,1.7
Montserrat,Hombres,2061,1.7
Montserrat,Hombres,2062,1.7
Montserrat,Hombres,2063,1.6
Montserrat,Hombres,2064,1.6
Montserrat,Hombres,2065,1.6
Montserrat,Hombres,2066,1.6
Montserrat,Hombres,2067,1.6
Montserrat,Hombres,2068,1.6
Montserrat,Hombres,2069,1.6
Montserrat,Hombres,2070,1.6
Montserrat,Hombres,2071,1.6
Montserrat,Hombres,2072,1.6
Montserrat,Hombres,2073,1.6
Montserrat,Hombres,2074,1.6
Montserrat,Hombres,2075,1.5
Montserrat,Hombres,2076,1.5
Montserrat,Hombres,2077,1.5
Montserrat,Hombres,2078,1.5
Montserrat,Hombres,2079,1.5
Montserrat,Hombres,2080,1.5
Montserrat,Hombres,2081,1.5
Montserrat,Hombres,2082,1.5
Montserrat,Hombres,2083,1.5
Montserrat,Hombres,2084,1.5
Montserrat,Hombres,2085,1.5
Montserrat,Hombres,2086,1.5
Montserrat,Hombres,2087,1.5
Montserrat,Hombres,2088,1.5
Montserrat,Hombres,2089,1.5
Montserrat,Hombres,2090,1.4
Montserrat,Hombres,2091,1.4
Montserrat,Hombres,2092,1.4
Montserrat,Hombres,2093,1.4
Montserrat,Hombres,2094,1.4
Montserrat,Hombres,2095,1.4
Montserrat,Hombres,2096,1.4
Montserrat,Hombres,2097,1.4
Montserrat,Hombres,2098,1.4
Montserrat,Hombres,2099,1.4
Montserrat,Hombres,2100,1.4
Montserrat,Mujeres,2000,2.3
Montserrat,Mujeres,2001,2.1
Montserrat,Mujeres,2002,2.1
Montserrat,Mujeres,2003,2.1
Montserrat,Mujeres,2004,2.1
Montserrat,Mujeres,2005,2.1
Montserrat,Mujeres,2006,2.2
Montserrat,Mujeres,2007,2.2
Montserrat,Mujeres,2008,2.2
Montserrat,Mujeres,2009,2.3
Montserrat,Mujeres,2010,2.3
Montserrat,Mujeres,2011,2.3
Montserrat,Mujeres,2012,2.3
Montserrat,Mujeres,2013,2.3
Montserrat,Mujeres,2014,2.3
Montserrat,Mujeres,2015,2.3
Montserrat,Mujeres,2016,2.3
Montserrat,Mujeres,2017,2.3
Montserrat,Mujeres,2018,2.2
Montserrat,Mujeres,2019,2.2
Montserrat,Mujeres,2020,2.2
Montserrat,Mujeres,2021,2.2
Montserrat,Mujeres,2022,2.2
Montserrat,Mujeres,2023,2.2
Montserrat,Mujeres,2024,2.2
Montserrat,Mujeres,2025,2.2
Montserrat,Mujeres,2026,2.2
Montserrat,Mujeres,2027,2.2
Montserrat,Mujeres,2028,2.2
Montserrat,Mujeres,2029,2.1
Montserrat,Mujeres,2030,2.1
Montserrat,Mujeres,2031,2.1
Montserrat,Mujeres,2032,2.1
Montserrat,Mujeres,2033,2.1
Montserrat,Mujeres,2034,2.1
Montserrat,Mujeres,2035,2.1
Montserrat,Mujeres,2036,2.1
Montserrat,Mujeres,2037,2
Montserrat,Mujeres,2038,2
Montserrat,Mujeres,2039,2
Montserrat,Mujeres,2040,2
Montserrat,Mujeres,2041,2
Montserrat,Mujeres,2042,2
Montserrat,Mujeres,2043,2
Montserrat,Mujeres,2044,2
Montserrat,Mujeres,2045,2
Montserrat,Mujeres,2046,2
Montserrat,Mujeres,2047,1.9
Montserrat,Mujeres,2048,1.9
Montserrat,Mujeres,2049,1.9
Montserrat,Mujeres,2050,1.9
Montserrat,Mujeres,2051,1.9
Montserrat,Mujeres,2052,1.9
Montserrat,Mujeres,2053,1.9
Montserrat,Mujeres,2054,1.9
Montserrat,Mujeres,2055,1.9
Montserrat,Mujeres,2056,1.8
Montserrat,Mujeres,2057,1.8
Montserrat,Mujeres,2058,1.8
Montserrat,Mujeres,2059,1.8
Montserrat,Mujeres,2060,1.8
Montserrat,Mujeres,2061,1.8
Montserrat,Mujeres,2062,1.8
Montserrat,Mujeres,2063,1.8
Montserrat,Mujeres,2064,1.8
Montserrat,Mujeres,2065,1.7
Montserrat,Mujeres,2066,1.7
Montserrat,Mujeres,2067,1.7
Montserrat,Mujeres,2068,1.7
Montserrat,Mujeres,2069,1.7
Montserrat,Mujeres,2070,1.7
Montserrat,Mujeres,2071,1.7
Montserrat,Mujeres,2072,1.7
Montserrat,Mujeres,2073,1.6
Montserrat,Mujeres,2074,1.6
Montserrat,Mujeres,2075,1.6
Montserrat,Mujeres,2076,1.6
Montserrat,Mujeres,2077,1.6
Montserrat,Mujeres,2078,1.6
Montserrat,Mujeres,2079,1.6
Montserrat,Mujeres,2080,1.6
Montserrat,Mujeres,2081,1.6
Montserrat,Mujeres,2082,1.5
Montserrat,Mujeres,2083,1.5
Montserrat,Mujeres,2084,1.5
Montserrat,Mujeres,2085,1.5
Montserrat,Mujeres,2086,1.5
Montserrat,Mujeres,2087,1.5
Montserrat,Mujeres,2088,1.5
Montserrat,Mujeres,2089,1.5
Montserrat,Mujeres,2090,1.5
Montserrat,Mujeres,2091,1.5
Montserrat,Mujeres,2092,1.5
Montserrat,Mujeres,2093,1.5
Montserrat,Mujeres,2094,1.5
Montserrat,Mujeres,2095,1.4
Montserrat,Mujeres,2096,1.4
Montserrat,Mujeres,2097,1.4
Montserrat,Mujeres,2098,1.4
Montserrat,Mujeres,2099,1.4
Montserrat,Mujeres,2100,1.4
Nicaragua,Hombres,2000,2466
Nicaragua,Hombres,2001,2497.7
Nicaragua,Hombres,2002,2527.8
Nicaragua,Hombres,2003,2557.5
Nicaragua,Hombres,2004,2587.6
Nicaragua,Hombres,2005,2621.3
Nicaragua,Hombres,2006,2659.1
Nicaragua,Hombres,2007,2697.9
Nicaragua,Hombres,2008,2737.2
Nicaragua,Hombres,2009,2776.8
Nicaragua,Hombres,2010,2816.9
Nicaragua,Hombres,2011,2857.3
Nicaragua,Hombres,2012,2898.1
Nicaragua,Hombres,2013,2939
Nicaragua,Hombres,2014,2980.1
Nicaragua,Hombres,2015,3021.4
Nicaragua,Hombres,2016,3062.9
Nicaragua,Hombres,2017,3104.6
Nicaragua,Hombres,2018,3146.4
Nicaragua,Hombres,2019,3188
Nicaragua,Hombres,2020,3228
Nicaragua,Hombres,2021,3266.5
Nicaragua,Hombres,2022,3309
Nicaragua,Hombres,2023,3355.6
Nicaragua,Hombres,2024,3402
Nicaragua,Hombres,2025,3447.8
Nicaragua,Hombres,2026,3492.8
Nicaragua,Hombres,2027,3537
Nicaragua,Hombres,2028,3580.5
Nicaragua,Hombres,2029,3623.1
Nicaragua,Hombres,2030,3664.9
Nicaragua,Hombres,2031,3705.9
Nicaragua,Hombres,2032,3746.2
Nicaragua,Hombres,2033,3785.6
Nicaragua,Hombres,2034,3824.3
Nicaragua,Hombres,2035,3862.1
Nicaragua,Hombres,2036,3899.1
Nicaragua,Hombres,2037,3935.3
Nicaragua,Hombres,2038,3970.6
Nicaragua,Hombres,2039,4005
Nicaragua,Hombres,2040,4038.4
Nicaragua,Hombres,2041,4071
Nicaragua,Hombres,2042,4102.6
Nicaragua,Hombres,2043,4133.3
Nicaragua,Hombres,2044,4163.2
Nicaragua,Hombres,2045,4192.1
Nicaragua,Hombres,2046,4220
Nicaragua,Hombres,2047,4247
Nicaragua,Hombres,2048,4273
Nicaragua,Hombres,2049,4297.8
Nicaragua,Hombres,2050,4321.6
Nicaragua,Hombres,2051,4344.5
Nicaragua,Hombres,2052,4366.1
Nicaragua,Hombres,2053,4386.4
Nicaragua,Hombres,2054,4405.7
Nicaragua,Hombres,2055,4423.8
Nicaragua,Hombres,2056,4440.9
Nicaragua,Hombres,2057,4457
Nicaragua,Hombres,2058,4472.2
Nicaragua,Hombres,2059,4486.5
Nicaragua,Hombres,2060,4499.6
Nicaragua,Hombres,2061,4511.5
Nicaragua,Hombres,2062,4522.3
Nicaragua,Hombres,2063,4532.2
Nicaragua,Hombres,2064,4540.9
Nicaragua,Hombres,2065,4548.6
Nicaragua,Hombres,2066,4555.5
Nicaragua,Hombres,2067,4561.3
Nicaragua,Hombres,2068,4566.1
Nicaragua,Hombres,2069,4570
Nicaragua,Hombres,2070,4572.7
Nicaragua,Hombres,2071,4574.5
Nicaragua,Hombres,2072,4575.5
Nicaragua,Hombres,2073,4575.4
Nicaragua,Hombres,2074,4574.3
Nicaragua,Hombres,2075,4572.4
Nicaragua,Hombres,2076,4569.9
Nicaragua,Hombres,2077,4566.3
Nicaragua,Hombres,2078,4561.9
Nicaragua,Hombres,2079,4556.7
Nicaragua,Hombres,2080,4550.5
Nicaragua,Hombres,2081,4543.4
Nicaragua,Hombres,2082,4535.5
Nicaragua,Hombres,2083,4527
Nicaragua,Hombres,2084,4517.9
Nicaragua,Hombres,2085,4508
Nicaragua,Hombres,2086,4497.4
Nicaragua,Hombres,2087,4486.4
Nicaragua,Hombres,2088,4474.8
Nicaragua,Hombres,2089,4462.6
Nicaragua,Hombres,2090,4449.9
Nicaragua,Hombres,2091,4436.7
Nicaragua,Hombres,2092,4422.9
Nicaragua,Hombres,2093,4408.6
Nicaragua,Hombres,2094,4394
Nicaragua,Hombres,2095,4379
Nicaragua,Hombres,2096,4363.5
Nicaragua,Hombres,2097,4347.5
Nicaragua,Hombres,2098,4331
Nicaragua,Hombres,2099,4313.9
Nicaragua,Hombres,2100,4296.5
Nicaragua,Mujeres,2000,2556.7
Nicaragua,Mujeres,2001,2590.1
Nicaragua,Mujeres,2002,2622.1
Nicaragua,Mujeres,2003,2653.5
Nicaragua,Mujeres,2004,2685.4
Nicaragua,Mujeres,2005,2720.8
Nicaragua,Mujeres,2006,2759.8
Nicaragua,Mujeres,2007,2799.4
Nicaragua,Mujeres,2008,2839.4
Nicaragua,Mujeres,2009,2879.8
Nicaragua,Mujeres,2010,2920.6
Nicaragua,Mujeres,2011,2961.7
Nicaragua,Mujeres,2012,3003.2
Nicaragua,Mujeres,2013,3044.8
Nicaragua,Mujeres,2014,3086.4
Nicaragua,Mujeres,2015,3128
Nicaragua,Mujeres,2016,3169.8
Nicaragua,Mujeres,2017,3211.6
Nicaragua,Mujeres,2018,3253.7
Nicaragua,Mujeres,2019,3295.7
Nicaragua,Mujeres,2020,3337.3
Nicaragua,Mujeres,2021,3378.2
Nicaragua,Mujeres,2022,3421.6
Nicaragua,Mujeres,2023,3468
Nicaragua,Mujeres,2024,3514.2
Nicaragua,Mujeres,2025,3559.7
Nicaragua,Mujeres,2026,3604.6
Nicaragua,Mujeres,2027,3648.7
Nicaragua,Mujeres,2028,3692.2
Nicaragua,Mujeres,2029,3734.9
Nicaragua,Mujeres,2030,3776.7
Nicaragua,Mujeres,2031,3817.8
Nicaragua,Mujeres,2032,3858.2
Nicaragua,Mujeres,2033,3897.8
Nicaragua,Mujeres,2034,3936.6
Nicaragua,Mujeres,2035,3974.6
Nicaragua,Mujeres,2036,4011.7
Nicaragua,Mujeres,2037,4048
Nicaragua,Mujeres,2038,4083.5
Nicaragua,Mujeres,2039,4118
Nicaragua,Mujeres,2040,4151.5
Nicaragua,Mujeres,2041,4184.2
Nicaragua,Mujeres,2042,4215.9
Nicaragua,Mujeres,2043,4246.7
Nicaragua,Mujeres,2044,4276.5
Nicaragua,Mujeres,2045,4305.5
Nicaragua,Mujeres,2046,4333.4
Nicaragua,Mujeres,2047,4360.3
Nicaragua,Mujeres,2048,4386.3
Nicaragua,Mujeres,2049,4411.1
Nicaragua,Mujeres,2050,4434.8
Nicaragua,Mujeres,2051,4457.5
Nicaragua,Mujeres,2052,4478.9
Nicaragua,Mujeres,2053,4498.9
Nicaragua,Mujeres,2054,4517.8
Nicaragua,Mujeres,2055,4535.6
Nicaragua,Mujeres,2056,4552.2
Nicaragua,Mujeres,2057,4567.6
Nicaragua,Mujeres,2058,4582
Nicaragua,Mujeres,2059,4595.4
Nicaragua,Mujeres,2060,4607.5
Nicaragua,Mujeres,2061,4618.3
Nicaragua,Mujeres,2062,4627.8
Nicaragua,Mujeres,2063,4636.2
Nicaragua,Mujeres,2064,4643.4
Nicaragua,Mujeres,2065,4649.4
Nicaragua,Mujeres,2066,4654.4
Nicaragua,Mujeres,2067,4658.2
Nicaragua,Mujeres,2068,4660.9
Nicaragua,Mujeres,2069,4662.5
Nicaragua,Mujeres,2070,4662.9
Nicaragua,Mujeres,2071,4662.3
Nicaragua,Mujeres,2072,4660.6
Nicaragua,Mujeres,2073,4657.9
Nicaragua,Mujeres,2074,4654.1
Nicaragua,Mujeres,2075,4649.5
Nicaragua,Mujeres,2076,4644.2
Nicaragua,Mujeres,2077,4637.8
Nicaragua,Mujeres,2078,4630.6
Nicaragua,Mujeres,2079,4622.6
Nicaragua,Mujeres,2080,4613.7
Nicaragua,Mujeres,2081,4603.9
Nicaragua,Mujeres,2082,4593.3
Nicaragua,Mujeres,2083,4582.2
Nicaragua,Mujeres,2084,4570.5
Nicaragua,Mujeres,2085,4558.1
Nicaragua,Mujeres,2086,4545.1
Nicaragua,Mujeres,2087,4531.6
Nicaragua,Mujeres,2088,4517.7
Nicaragua,Mujeres,2089,4503.2
Nicaragua,Mujeres,2090,4488.2
Nicaragua,Mujeres,2091,4472.8
Nicaragua,Mujeres,2092,4456.9
Nicaragua,Mujeres,2093,4440.5
Nicaragua,Mujeres,2094,4423.9
Nicaragua,Mujeres,2095,4406.9
Nicaragua,Mujeres,2096,4389.4
Nicaragua,Mujeres,2097,4371.5
Nicaragua,Mujeres,2098,4353.2
Nicaragua,Mujeres,2099,4334.4
Nicaragua,Mujeres,2100,4315.2
Panamá,Hombres,2000,1513.1
Panamá,Hombres,2001,1542.5
Panamá,Hombres,2002,1572.2
Panamá,Hombres,2003,1602.2
Panamá,Hombres,2004,1632.7
Panamá,Hombres,2005,1663.4
Panamá,Hombres,2006,1694.1
Panamá,Hombres,2007,1725
Panamá,Hombres,2008,1756.2
Panamá,Hombres,2009,1787.7
Panamá,Hombres,2010,1819.3
Panamá,Hombres,2011,1851.3
Panamá,Hombres,2012,1883.7
Panamá,Hombres,2013,1916.5
Panamá,Hombres,2014,1949.6
Panamá,Hombres,2015,1983.4
Panamá,Hombres,2016,2017.8
Panamá,Hombres,2017,2052.5
Panamá,Hombres,2018,2087
Panamá,Hombres,2019,2120.1
Panamá,Hombres,2020,2148.8
Panamá,Hombres,2021,2174
Panamá,Hombres,2022,2201.2
Panamá,Hombres,2023,2229.9
Panamá,Hombres,2024,2258
Panamá,Hombres,2025,2285.6
Panamá,Hombres,2026,2312.6
Panamá,Hombres,2027,2339.1
Panamá,Hombres,2028,2365.2
Panamá,Hombres,2029,2390.7
Panamá,Hombres,2030,2415.7
Panamá,Hombres,2031,2440.2
Panamá,Hombres,2032,2464.3
Panamá,Hombres,2033,2488
Panamá,Hombres,2034,2511.1
Panamá,Hombres,2035,2533.8
Panamá,Hombres,2036,2556
Panamá,Hombres,2037,2577.9
Panamá,Hombres,2038,2599.2
Panamá,Hombres,2039,2620
Panamá,Hombres,2040,2640.2
Panamá,Hombres,2041,2659.9
Panamá,Hombres,2042,2679.1
Panamá,Hombres,2043,2697.7
Panamá,Hombres,2044,2715.7
Panamá,Hombres,2045,2733.2
Panamá,Hombres,2046,2750.1
Panamá,Hombres,2047,2766.5
Panamá,Hombres,2048,2782.3
Panamá,Hombres,2049,2797.5
Panamá,Hombres,2050,2812
Panamá,Hombres,2051,2826
Panamá,Hombres,2052,2839.4
Panamá,Hombres,2053,2852.1
Panamá,Hombres,2054,2864.3
Panamá,Hombres,2055,2875.9
Panamá,Hombres,2056,2887
Panamá,Hombres,2057,2897.5
Panamá,Hombres,2058,2907.6
Panamá,Hombres,2059,2917.2
Panamá,Hombres,2060,2926.3
Panamá,Hombres,2061,2934.9
Panamá,Hombres,2062,2943.1
Panamá,Hombres,2063,2950.8
Panamá,Hombres,2064,2958.1
Panamá,Hombres,2065,2965
Panamá,Hombres,2066,2971.4
Panamá,Hombres,2067,2977.5
Panamá,Hombres,2068,2983.1
Panamá,Hombres,2069,2988.4
Panamá,Hombres,2070,2993.2
Panamá,Hombres,2071,2997.6
Panamá,Hombres,2072,3001.6
Panamá,Hombres,2073,3005.1
Panamá,Hombres,2074,3008.3
Panamá,Hombres,2075,3010.9
Panamá,Hombres,2076,3013.1
Panamá,Hombres,2077,3014.9
Panamá,Hombres,2078,3016.2
Panamá,Hombres,2079,3017.1
Panamá,Hombres,2080,3017.6
Panamá,Hombres,2081,3017.6
Panamá,Hombres,2082,3017.3
Panamá,Hombres,2083,3016.5
Panamá,Hombres,2084,3015.4
Panamá,Hombres,2085,3013.8
Panamá,Hombres,2086,3012
Panamá,Hombres,2087,3009.8
Panamá,Hombres,2088,3007.4
Panamá,Hombres,2089,3004.5
Panamá,Hombres,2090,3001.4
Panamá,Hombres,2091,2998
Panamá,Hombres,2092,2994.3
Panamá,Hombres,2093,2990.4
Panamá,Hombres,2094,2986.1
Panamá,Hombres,2095,2981.6
Panamá,Hombres,2096,2976.7
Panamá,Hombres,2097,2971.7
Panamá,Hombres,2098,2966.4
Panamá,Hombres,2099,2960.8
Panamá,Hombres,2100,2955.1
Panamá,Mujeres,2000,1497.2
Panamá,Mujeres,2001,1527
Panamá,Mujeres,2002,1557.2
Panamá,Mujeres,2003,1587.6
Panamá,Mujeres,2004,1618.5
Panamá,Mujeres,2005,1649.6
Panamá,Mujeres,2006,1680.9
Panamá,Mujeres,2007,1712.4
Panamá,Mujeres,2008,1744.4
Panamá,Mujeres,2009,1776.7
Panamá,Mujeres,2010,1809.3
Panamá,Mujeres,2011,1842.2
Panamá,Mujeres,2012,1875.5
Panamá,Mujeres,2013,1908.9
Panamá,Mujeres,2014,1942.5
Panamá,Mujeres,2015,1976.7
Panamá,Mujeres,2016,2011.3
Panamá,Mujeres,2017,2046.2
Panamá,Mujeres,2018,2080.9
Panamá,Mujeres,2019,2114.6
Panamá,Mujeres,2020,2144.5
Panamá,Mujeres,2021,2171.4
Panamá,Mujeres,2022,2199.6
Panamá,Mujeres,2023,2228.9
Panamá,Mujeres,2024,2257.6
Panamá,Mujeres,2025,2285.6
Panamá,Mujeres,2026,2313.1
Panamá,Mujeres,2027,2340.1
Panamá,Mujeres,2028,2366.7
Panamá,Mujeres,2029,2392.7
Panamá,Mujeres,2030,2418.2
Panamá,Mujeres,2031,2443.2
Panamá,Mujeres,2032,2467.8
Panamá,Mujeres,2033,2491.8
Panamá,Mujeres,2034,2515.4
Panamá,Mujeres,2035,2538.5
Panamá,Mujeres,2036,2561.1
Panamá,Mujeres,2037,2583.2
Panamá,Mujeres,2038,2604.9
Panamá,Mujeres,2039,2625.9
Panamá,Mujeres,2040,2646.4
Panamá,Mujeres,2041,2666.3
Panamá,Mujeres,2042,2685.6
Panamá,Mujeres,2043,2704.4
Panamá,Mujeres,2044,2722.5
Panamá,Mujeres,2045,2740.1
Panamá,Mujeres,2046,2757
Panamá,Mujeres,2047,2773.4
Panamá,Mujeres,2048,2789.1
Panamá,Mujeres,2049,2804.2
Panamá,Mujeres,2050,2818.6
Panamá,Mujeres,2051,2832.4
Panamá,Mujeres,2052,2845.6
Panamá,Mujeres,2053,2858.1
Panamá,Mujeres,2054,2869.9
Panamá,Mujeres,2055,2881.2
Panamá,Mujeres,2056,2891.9
Panamá,Mujeres,2057,2902
Panamá,Mujeres,2058,2911.7
Panamá,Mujeres,2059,2920.8
Panamá,Mujeres,2060,2929.4
Panamá,Mujeres,2061,2937.5
Panamá,Mujeres,2062,2945.1
Panamá,Mujeres,2063,2952.3
Panamá,Mujeres,2064,2959
Panamá,Mujeres,2065,2965.3
Panamá,Mujeres,2066,2971.3
Panamá,Mujeres,2067,2976.8
Panamá,Mujeres,2068,2981.9
Panamá,Mujeres,2069,2986.7
Panamá,Mujeres,2070,2991
Panamá,Mujeres,2071,2995
Panamá,Mujeres,2072,2998.6
Panamá,Mujeres,2073,3001.7
Panamá,Mujeres,2074,3004.5
Panamá,Mujeres,2075,3006.8
Panamá,Mujeres,2076,3008.7
Panamá,Mujeres,2077,3010.1
Panamá,Mujeres,2078,3011.2
Panamá,Mujeres,2079,3011.9
Panamá,Mujeres,2080,3012.2
Panamá,Mujeres,2081,3012
Panamá,Mujeres,2082,3011.5
Panamá,Mujeres,2083,3010.6
Panamá,Mujeres,2084,3009.3
Panamá,Mujeres,2085,3007.6
Panamá,Mujeres,2086,3005.7
Panamá,Mujeres,2087,3003.4
Panamá,Mujeres,2088,3000.9
Panamá,Mujeres,2089,2998
Panamá,Mujeres,2090,2994.9
Panamá,Mujeres,2091,2991.5
Panamá,Mujeres,2092,2987.9
Panamá,Mujeres,2093,2984
Panamá,Mujeres,2094,2979.9
Panamá,Mujeres,2095,2975.4
Panamá,Mujeres,2096,2970.8
Panamá,Mujeres,2097,2965.9
Panamá,Mujeres,2098,2960.8
Panamá,Mujeres,2099,2955.4
Panamá,Mujeres,2100,2949.9
Paraguay,Hombres,2000,2576.1
Paraguay,Hombres,2001,2620
Paraguay,Hombres,2002,2657.3
Paraguay,Hombres,2003,2689.9
Paraguay,Hombres,2004,2720.5
Paraguay,Hombres,2005,2750.1
Paraguay,Hombres,2006,2778.2
Paraguay,Hombres,2007,2804.8
Paraguay,Hombres,2008,2831.2
Paraguay,Hombres,2009,2859.4
Paraguay,Hombres,2010,2892.2
Paraguay,Hombres,2011,2930
Paraguay,Hombres,2012,2970.6
Paraguay,Hombres,2013,3012.7
Paraguay,Hombres,2014,3055.7
Paraguay,Hombres,2015,3099.6
Paraguay,Hombres,2016,3143.8
Paraguay,Hombres,2017,3187.6
Paraguay,Hombres,2018,3230.9
Paraguay,Hombres,2019,3273.8
Paraguay,Hombres,2020,3316.9
Paraguay,Hombres,2021,3355.1
Paraguay,Hombres,2022,3391.5
Paraguay,Hombres,2023,3432.4
Paraguay,Hombres,2024,3474.1
Paraguay,Hombres,2025,3515.4
Paraguay,Hombres,2026,3555.8
Paraguay,Hombres,2027,3595.2
Paraguay,Hombres,2028,3633.8
Paraguay,Hombres,2029,3671.6
Paraguay,Hombres,2030,3708.6
Paraguay,Hombres,2031,3744.7
Paraguay,Hombres,2032,3780.1
Paraguay,Hombres,2033,3814.7
Paraguay,Hombres,2034,3848.6
Paraguay,Hombres,2035,3881.8
Paraguay,Hombres,2036,3914.5
Paraguay,Hombres,2037,3946.5
Paraguay,Hombres,2038,3977.9
Paraguay,Hombres,2039,4008.7
Paraguay,Hombres,2040,4038.8
Paraguay,Hombres,2041,4068.2
Paraguay,Hombres,2042,4097.1
Paraguay,Hombres,2043,4125.5
Paraguay,Hombres,2044,4153.1
Paraguay,Hombres,2045,4180.2
Paraguay,Hombres,2046,4206.9
Paraguay,Hombres,2047,4232.8
Paraguay,Hombres,2048,4257.8
Paraguay,Hombres,2049,4282
Paraguay,Hombres,2050,4305.5
Paraguay,Hombres,2051,4328.3
Paraguay,Hombres,2052,4350.5
Paraguay,Hombres,2053,4371.8
Paraguay,Hombres,2054,4392.2
Paraguay,Hombres,2055,4411.9
Paraguay,Hombres,2056,4430.8
Paraguay,Hombres,2057,4448.7
Paraguay,Hombres,2058,4465.9
Paraguay,Hombres,2059,4482
Paraguay,Hombres,2060,4496.8
Paraguay,Hombres,2061,4510.6
Paraguay,Hombres,2062,4523.8
Paraguay,Hombres,2063,4536.1
Paraguay,Hombres,2064,4547.3
Paraguay,Hombres,2065,4557.3
Paraguay,Hombres,2066,4566.4
Paraguay,Hombres,2067,4574.6
Paraguay,Hombres,2068,4581.9
Paraguay,Hombres,2069,4588.5
Paraguay,Hombres,2070,4594.5
Paraguay,Hombres,2071,4599.6
Paraguay,Hombres,2072,4604
Paraguay,Hombres,2073,4607.8
Paraguay,Hombres,2074,4610.8
Paraguay,Hombres,2075,4613.1
Paraguay,Hombres,2076,4614.8
Paraguay,Hombres,2077,4615.9
Paraguay,Hombres,2078,4616.5
Paraguay,Hombres,2079,4616.7
Paraguay,Hombres,2080,4616.3
Paraguay,Hombres,2081,4615.3
Paraguay,Hombres,2082,4613.8
Paraguay,Hombres,2083,4612.1
Paraguay,Hombres,2084,4610
Paraguay,Hombres,2085,4607.4
Paraguay,Hombres,2086,4604.3
Paraguay,Hombres,2087,4600.8
Paraguay,Hombres,2088,4597
Paraguay,Hombres,2089,4592.7
Paraguay,Hombres,2090,4587.8
Paraguay,Hombres,2091,4582.5
Paraguay,Hombres,2092,4576.9
Paraguay,Hombres,2093,4570.9
Paraguay,Hombres,2094,4564.3
Paraguay,Hombres,2095,4557.3
Paraguay,Hombres,2096,4549.9
Paraguay,Hombres,2097,4541.8
Paraguay,Hombres,2098,4533.3
Paraguay,Hombres,2099,4524.1
Paraguay,Hombres,2100,4514.2
Paraguay,Mujeres,2000,2524.8
Paraguay,Mujeres,2001,2567.7
Paraguay,Mujeres,2002,2604
Paraguay,Mujeres,2003,2636.5
Paraguay,Mujeres,2004,2667.7
Paraguay,Mujeres,2005,2698
Paraguay,Mujeres,2006,2727
Paraguay,Mujeres,2007,2754.6
Paraguay,Mujeres,2008,2782.3
Paraguay,Mujeres,2009,2811.8
Paraguay,Mujeres,2010,2845.8
Paraguay,Mujeres,2011,2884.7
Paraguay,Mujeres,2012,2926.4
Paraguay,Mujeres,2013,2969.7
Paraguay,Mujeres,2014,3014.1
Paraguay,Mujeres,2015,3059.5
